Area Code,Budget COGS,Budget Margin,Budget Profit,Budget Sales,Cogs,Profit Ratio,Date,Inventory,Margin,Market Size,Market,Marketing,Number of Records,Product Type,Product,Profit,Sales,State,Total Expenses,Type
832,40,70,40,110,50,20.34%,6/1/2012 12:00:00 AM,397,68,Major Market,South,16,1,Herbal Tea,Chamomile,$24,118,Texas,44,Decaf
409,30,60,30,90,38,21.51%,6/1/2012 12:00:00 AM,414,55,Major Market,South,12,1,Herbal Tea,Lemon,$20,93,Texas,35,Decaf
210,300,360,270,660,244,36.09%,6/1/2012 12:00:00 AM,1213,288,Major Market,South,75,1,Coffee,Colombian,$192,532,Texas,96,Regular
806,100,130,100,230,83,35.79%,6/1/2012 12:00:00 AM,574,107,Major Market,South,27,1,Coffee,Decaf Irish Cream,$68,190,Texas,39,Decaf
435,30,50,40,80,36,34.83%,6/1/2012 12:00:00 AM,828,53,Small Market,West,10,1,Espresso,Caffe Latte,$31,89,Utah,22,Regular
435,40,60,40,100,48,31.53%,6/1/2012 12:00:00 AM,593,63,Small Market,West,15,1,Espresso,Caffe Mocha,$35,111,Utah,28,Regular
435,30,50,40,80,37,36.96%,6/1/2012 12:00:00 AM,876,55,Small Market,West,10,1,Espresso,Decaf Espresso,$34,92,Utah,21,Decaf
435,80,90,60,170,65,25.35%,6/1/2012 12:00:00 AM,1042,77,Small Market,West,20,1,Coffee,Amaretto,$36,142,Utah,41,Regular
801,50,80,50,130,46,17.59%,6/1/2012 12:00:00 AM,367,62,Small Market,West,15,1,Coffee,Colombian,$19,108,Utah,43,Regular
435,40,80,50,120,56,30.43%,6/1/2012 12:00:00 AM,302,82,Small Market,West,17,1,Herbal Tea,Chamomile,$42,138,Utah,40,Decaf
435,50,80,50,130,62,26.92%,6/1/2012 12:00:00 AM,436,94,Small Market,West,20,1,Herbal Tea,Lemon,$42,156,Utah,52,Decaf
435,90,30,-10,120,116,-23.40%,6/1/2012 12:00:00 AM,1142,25,Small Market,West,35,1,Herbal Tea,Mint,($33),141,Utah,58,Decaf
801,30,50,0,80,52,-2.40%,6/1/2012 12:00:00 AM,313,73,Small Market,West,47,1,Tea,Darjeeling,($3),125,Utah,76,Regular
801,20,40,20,60,41,14.58%,6/1/2012 12:00:00 AM,239,55,Small Market,West,13,1,Tea,Earl Grey,$14,96,Utah,41,Regular
435,20,30,10,50,35,-3.85%,6/1/2012 12:00:00 AM,204,43,Small Market,West,13,1,Tea,Green Tea,($3),78,Utah,46,Regular
435,90,120,70,210,76,18.93%,6/1/2012 12:00:00 AM,580,93,Small Market,West,28,1,Coffee,Decaf Irish Cream,$32,169,Utah,61,Decaf
707,240,260,180,500,260,31.67%,6/1/2012 12:00:00 AM,1715,261,Major Market,West,72,1,Espresso,Caffe Latte,$165,521,California,96,Regular
714,130,200,50,330,144,10.43%,6/1/2012 12:00:00 AM,874,201,Major Market,West,131,1,Espresso,Caffe Mocha,$36,345,California,165,Regular
562,260,340,230,600,272,37.85%,6/1/2012 12:00:00 AM,1616,362,Major Market,West,89,1,Espresso,Decaf Espresso,$240,634,California,122,Decaf
707,170,-50,-110,120,141,-117.71%,6/1/2012 12:00:00 AM,1514,-45,Major Market,West,45,1,Coffee,Amaretto,($113),96,California,68,Regular
805,440,670,500,1110,356,40.11%,6/1/2012 12:00:00 AM,2476,534,Major Market,West,124,1,Coffee,Colombian,$357,890,California,177,Regular
661,100,160,140,260,123,44.19%,6/1/2012 12:00:00 AM,947,178,Major Market,West,34,1,Herbal Tea,Chamomile,$133,301,California,45,Decaf
661,200,260,190,460,244,36.09%,6/1/2012 12:00:00 AM,1213,288,Major Market,West,75,1,Herbal Tea,Lemon,$192,532,California,96,Decaf
408,70,90,60,160,83,35.26%,6/1/2012 12:00:00 AM,574,107,Major Market,West,27,1,Herbal Tea,Mint,$67,190,California,40,Decaf
209,70,110,90,180,113,43.48%,6/1/2012 12:00:00 AM,897,163,Major Market,West,31,1,Tea,Darjeeling,$120,276,California,43,Regular
415,60,90,80,150,94,42.61%,6/1/2012 12:00:00 AM,562,136,Major Market,West,26,1,Tea,Earl Grey,$98,230,California,38,Regular
714,30,60,30,90,54,23.70%,6/1/2012 12:00:00 AM,641,81,Major Market,West,17,1,Tea,Green Tea,$32,135,California,49,Regular
415,250,-40,-140,210,200,-84.02%,6/1/2012 12:00:00 AM,2393,-31,Major Market,West,66,1,Coffee,Decaf Irish Cream,($142),169,California,111,Decaf
775,0,40,30,40,0,72.09%,6/1/2012 12:00:00 AM,602,43,Small Market,West,0,1,Espresso,Caffe Latte,$31,43,Nevada,12,Regular
775,20,30,20,50,23,31.03%,6/1/2012 12:00:00 AM,843,35,Small Market,West,6,1,Espresso,Caffe Mocha,$18,58,Nevada,17,Regular
702,20,30,20,50,21,28.30%,6/1/2012 12:00:00 AM,798,32,Small Market,West,5,1,Espresso,Decaf Espresso,$15,53,Nevada,17,Decaf
702,40,60,20,100,36,0.00%,6/1/2012 12:00:00 AM,236,46,Small Market,West,13,1,Coffee,Colombian,$0,82,Nevada,46,Regular
775,120,180,50,300,144,10.72%,6/1/2012 12:00:00 AM,874,201,Small Market,West,131,1,Herbal Tea,Chamomile,$37,345,Nevada,164,Decaf
702,170,250,170,420,200,34.73%,6/1/2012 12:00:00 AM,1095,278,Small Market,West,66,1,Herbal Tea,Lemon,$166,478,Nevada,112,Decaf
775,120,180,130,300,141,39.42%,6/1/2012 12:00:00 AM,764,204,Small Market,West,45,1,Herbal Tea,Mint,$136,345,Nevada,68,Decaf
775,170,260,190,430,272,38.01%,6/1/2012 12:00:00 AM,1616,362,Small Market,West,89,1,Tea,Darjeeling,$241,634,Nevada,121,Regular
702,170,180,120,350,260,31.67%,6/1/2012 12:00:00 AM,1715,261,Small Market,West,72,1,Tea,Earl Grey,$165,521,Nevada,96,Regular
702,170,-170,-250,0,271,-997.30%,6/1/2012 12:00:00 AM,4507,-271,Small Market,West,102,1,Tea,Green Tea,($369),37,Nevada,135,Regular
775,40,40,20,80,32,11.43%,6/1/2012 12:00:00 AM,996,38,Small Market,West,9,1,Coffee,Decaf Irish Cream,$8,70,Nevada,30,Decaf
503,40,70,30,110,51,9.57%,6/1/2012 12:00:00 AM,396,64,Small Market,West,19,1,Espresso,Caffe Latte,$11,115,Oregon,53,Regular
503,40,70,40,110,50,20.34%,6/1/2012 12:00:00 AM,397,68,Small Market,West,16,1,Espresso,Caffe Mocha,$24,118,Oregon,44,Regular
541,140,140,90,280,149,27.85%,6/1/2012 12:00:00 AM,1245,149,Small Market,West,41,1,Espresso,Decaf Espresso,$83,298,Oregon,66,Decaf
541,50,80,30,130,44,-5.61%,6/1/2012 12:00:00 AM,496,63,Small Market,West,40,1,Coffee,Amaretto,($6),107,Oregon,69,Regular
971,50,90,40,140,47,3.57%,6/1/2012 12:00:00 AM,456,65,Small Market,West,15,1,Coffee,Colombian,$4,112,Oregon,61,Regular
971,20,40,40,60,28,31.88%,6/1/2012 12:00:00 AM,816,41,Small Market,West,7,1,Herbal Tea,Chamomile,$22,69,Oregon,19,Decaf
503,30,50,30,80,43,30.30%,6/1/2012 12:00:00 AM,597,56,Small Market,West,14,1,Herbal Tea,Lemon,$30,99,Oregon,26,Decaf
503,10,10,10,20,18,20.45%,6/1/2012 12:00:00 AM,478,26,Small Market,West,5,1,Tea,Darjeeling,$9,44,Oregon,17,Regular
503,70,110,70,180,111,35.97%,6/1/2012 12:00:00 AM,767,167,Small Market,West,36,1,Tea,Earl Grey,$100,278,Oregon,67,Regular
503,70,120,80,190,118,37.23%,6/1/2012 12:00:00 AM,636,164,Small Market,West,36,1,Tea,Green Tea,$105,282,Oregon,59,Regular
541,40,70,40,110,38,21.51%,6/1/2012 12:00:00 AM,414,55,Small Market,West,12,1,Coffee,Decaf Irish Cream,$20,93,Oregon,35,Decaf
206,40,60,40,100,48,30.91%,6/1/2012 12:00:00 AM,593,62,Small Market,West,15,1,Espresso,Caffe Latte,$34,110,Washington,28,Regular
425,50,70,20,120,59,13.53%,6/1/2012 12:00:00 AM,377,74,Small Market,West,22,1,Espresso,Caffe Mocha,$18,133,Washington,56,Regular
253,70,90,60,160,81,27.68%,6/1/2012 12:00:00 AM,1046,96,Small Market,West,25,1,Espresso,Decaf Espresso,$49,177,Washington,47,Decaf
425,90,150,110,240,79,34.20%,6/1/2012 12:00:00 AM,425,114,Small Market,West,25,1,Coffee,Colombian,$66,193,Washington,48,Regular
206,70,130,90,200,92,34.05%,6/1/2012 12:00:00 AM,1102,140,Small Market,West,30,1,Herbal Tea,Chamomile,$79,232,Washington,61,Decaf
509,30,60,50,90,43,37.38%,6/1/2012 12:00:00 AM,822,64,Small Market,West,12,1,Herbal Tea,Lemon,$40,107,Washington,24,Decaf
360,30,50,30,80,47,32.80%,6/1/2012 12:00:00 AM,371,78,Small Market,West,14,1,Tea,Darjeeling,$41,125,Washington,37,Regular
206,20,40,20,60,40,24.24%,6/1/2012 12:00:00 AM,443,59,Small Market,West,12,1,Tea,Earl Grey,$24,99,Washington,35,Regular
360,30,50,0,80,53,-2.34%,6/1/2012 12:00:00 AM,597,75,Small Market,West,48,1,Tea,Green Tea,($3),128,Washington,78,Regular
206,130,200,90,330,110,9.09%,6/1/2012 12:00:00 AM,665,154,Small Market,West,100,1,Coffee,Decaf Irish Cream,$24,264,Washington,130,Decaf
303,120,130,80,250,145,27.84%,7/1/2012 12:00:00 AM,1304,146,Major Market,Central,40,1,Herbal Tea,Chamomile,$81,291,Colorado,65,Decaf
970,30,50,0,80,39,-10.53%,7/1/2012 12:00:00 AM,517,56,Major Market,Central,36,1,Herbal Tea,Lemon,($10),95,Colorado,66,Decaf
720,40,50,20,90,47,19.09%,7/1/2012 12:00:00 AM,420,63,Major Market,Central,15,1,Herbal Tea,Mint,$21,110,Colorado,42,Decaf
970,40,60,20,100,51,10.43%,7/1/2012 12:00:00 AM,419,64,Major Market,Central,19,1,Tea,Darjeeling,$12,115,Colorado,52,Regular
720,40,50,20,90,50,21.10%,7/1/2012 12:00:00 AM,1051,59,Major Market,Central,15,1,Tea,Earl Grey,$23,109,Colorado,36,Regular
303,30,50,30,80,41,28.72%,7/1/2012 12:00:00 AM,592,53,Major Market,Central,13,1,Tea,Green Tea,$27,94,Colorado,26,Regular
303,100,170,140,270,94,42.61%,7/1/2012 12:00:00 AM,608,136,Major Market,Central,26,1,Espresso,Caffe Mocha,$98,230,Colorado,38,Regular
303,60,90,50,150,52,23.66%,7/1/2012 12:00:00 AM,668,79,Major Market,Central,17,1,Espresso,Decaf Espresso,$31,131,Colorado,48,Decaf
970,130,190,150,320,127,44.55%,7/1/2012 12:00:00 AM,1007,185,Major Market,Central,35,1,Coffee,Decaf Irish Cream,$139,312,Colorado,46,Decaf
720,110,150,120,260,104,43.36%,7/1/2012 12:00:00 AM,952,152,Major Market,Central,29,1,Coffee,Amaretto,$111,256,Colorado,41,Regular
970,90,110,80,200,87,35.68%,7/1/2012 12:00:00 AM,564,112,Major Market,Central,28,1,Coffee,Colombian,$71,199,Colorado,41,Regular
312,80,140,120,220,104,43.36%,7/1/2012 12:00:00 AM,952,152,Major Market,Central,29,1,Herbal Tea,Chamomile,$111,256,Illinois,41,Decaf
312,70,100,70,170,87,36.18%,7/1/2012 12:00:00 AM,564,112,Major Market,Central,28,1,Herbal Tea,Lemon,$72,199,Illinois,40,Decaf
815,100,170,150,270,127,44.55%,7/1/2012 12:00:00 AM,1007,185,Major Market,Central,35,1,Herbal Tea,Mint,$139,312,Illinois,46,Decaf
815,80,120,90,200,94,43.04%,7/1/2012 12:00:00 AM,608,136,Major Market,Central,26,1,Tea,Darjeeling,$99,230,Illinois,37,Regular
815,40,70,30,110,52,23.66%,7/1/2012 12:00:00 AM,668,79,Major Market,Central,17,1,Tea,Earl Grey,$31,131,Illinois,48,Regular
224,330,470,340,800,291,38.20%,7/1/2012 12:00:00 AM,1742,387,Major Market,Central,96,1,Espresso,Caffe Mocha,$259,678,Illinois,128,Regular
312,300,320,220,620,266,31.58%,7/1/2012 12:00:00 AM,1819,266,Major Market,Central,74,1,Espresso,Decaf Espresso,$168,532,Illinois,98,Decaf
217,160,230,170,390,154,39.89%,7/1/2012 12:00:00 AM,833,222,Major Market,Central,49,1,Coffee,Decaf Irish Cream,$150,376,Illinois,72,Decaf
312,250,340,230,590,238,36.68%,7/1/2012 12:00:00 AM,1190,329,Major Market,Central,78,1,Coffee,Colombian,$208,567,Illinois,121,Regular
319,250,340,240,590,291,38.05%,7/1/2012 12:00:00 AM,1742,387,Small Market,Central,96,1,Herbal Tea,Chamomile,$258,678,Iowa,129,Decaf
319,130,200,150,330,154,39.89%,7/1/2012 12:00:00 AM,833,222,Small Market,Central,49,1,Herbal Tea,Lemon,$150,376,Iowa,72,Decaf
515,220,240,150,460,266,31.39%,7/1/2012 12:00:00 AM,1819,266,Small Market,Central,74,1,Tea,Darjeeling,$167,532,Iowa,99,Regular
319,230,290,170,520,270,32.72%,7/1/2012 12:00:00 AM,1834,332,Small Market,Central,102,1,Tea,Earl Grey,$197,602,Iowa,135,Regular
641,20,30,20,50,20,26.53%,7/1/2012 12:00:00 AM,808,29,Small Market,Central,5,1,Espresso,Caffe Mocha,$13,49,Iowa,16,Regular
641,0,50,40,50,0,72.09%,7/1/2012 12:00:00 AM,559,43,Small Market,Central,0,1,Espresso,Decaf Espresso,$31,43,Iowa,12,Decaf
712,20,30,20,50,23,22.22%,7/1/2012 12:00:00 AM,605,31,Small Market,Central,7,1,Coffee,Decaf Irish Cream,$12,54,Iowa,19,Decaf
319,20,40,30,60,25,27.87%,7/1/2012 12:00:00 AM,854,36,Small Market,Central,7,1,Coffee,Amaretto,$17,61,Iowa,19,Regular
712,30,40,20,70,34,12.00%,7/1/2012 12:00:00 AM,1010,41,Small Market,Central,10,1,Coffee,Colombian,$9,75,Iowa,32,Regular
816,50,70,10,120,59,-0.71%,7/1/2012 12:00:00 AM,338,82,Small Market,Central,53,1,Herbal Tea,Chamomile,($1),141,Missouri,83,Decaf
417,100,40,0,140,120,-7.10%,7/1/2012 12:00:00 AM,1334,49,Small Market,Central,37,1,Herbal Tea,Lemon,($12),169,Missouri,61,Decaf
636,30,60,30,90,44,16.50%,7/1/2012 12:00:00 AM,258,59,Small Market,Central,14,1,Tea,Darjeeling,$17,103,Missouri,42,Regular
816,30,40,0,70,40,1.12%,7/1/2012 12:00:00 AM,219,49,Small Market,Central,15,1,Tea,Earl Grey,$1,89,Missouri,48,Regular
816,30,40,0,70,36,0.00%,7/1/2012 12:00:00 AM,252,46,Small Market,Central,13,1,Tea,Green Tea,$0,82,Missouri,46,Regular
573,40,60,40,100,35,36.78%,7/1/2012 12:00:00 AM,894,52,Small Market,Central,9,1,Espresso,Caffe Mocha,$32,87,Missouri,20,Regular
314,40,70,50,110,39,36.46%,7/1/2012 12:00:00 AM,845,57,Small Market,Central,10,1,Espresso,Decaf Espresso,$35,96,Missouri,22,Decaf
314,60,70,40,130,60,24.24%,7/1/2012 12:00:00 AM,1070,72,Small Market,Central,18,1,Coffee,Decaf Irish Cream,$32,132,Missouri,40,Decaf
636,80,90,40,170,76,18.34%,7/1/2012 12:00:00 AM,613,93,Small Market,Central,28,1,Coffee,Colombian,$31,169,Missouri,62,Regular
740,10,20,20,30,18,20.45%,7/1/2012 12:00:00 AM,486,26,Major Market,Central,5,1,Herbal Tea,Chamomile,$9,44,Ohio,17,Decaf
614,10,40,40,50,23,28.07%,7/1/2012 12:00:00 AM,868,34,Major Market,Central,6,1,Herbal Tea,Lemon,$16,57,Ohio,18,Decaf
740,90,160,100,250,114,36.36%,7/1/2012 12:00:00 AM,822,172,Major Market,Central,37,1,Tea,Darjeeling,$104,286,Ohio,68,Regular
513,120,170,110,290,141,38.10%,7/1/2012 12:00:00 AM,692,195,Major Market,Central,43,1,Tea,Earl Grey,$128,336,Ohio,67,Regular
216,160,180,120,340,145,27.84%,7/1/2012 12:00:00 AM,1304,146,Major Market,Central,40,1,Espresso,Caffe Mocha,$81,291,Ohio,65,Regular
513,50,80,30,130,51,9.57%,7/1/2012 12:00:00 AM,419,64,Major Market,Central,19,1,Espresso,Decaf Espresso,$11,115,Ohio,53,Decaf
614,40,70,40,110,47,18.18%,7/1/2012 12:00:00 AM,420,63,Major Market,Central,15,1,Coffee,Amaretto,$20,110,Ohio,43,Regular
513,30,50,30,80,34,21.18%,7/1/2012 12:00:00 AM,432,51,Major Market,Central,10,1,Coffee,Colombian,$18,85,Ohio,33,Regular
330,40,50,0,90,39,-9.47%,7/1/2012 12:00:00 AM,517,56,Major Market,Central,36,1,Coffee,Decaf Irish Cream,($9),95,Ohio,65,Decaf
920,30,60,40,90,39,27.88%,7/1/2012 12:00:00 AM,380,65,Small Market,Central,12,1,Herbal Tea,Chamomile,$29,104,Wisconsin,36,Decaf
262,50,70,60,120,59,40.28%,7/1/2012 12:00:00 AM,870,85,Small Market,Central,16,1,Herbal Tea,Lemon,$58,144,Wisconsin,27,Decaf
920,30,40,10,70,36,23.33%,7/1/2012 12:00:00 AM,462,54,Small Market,Central,11,1,Tea,Darjeeling,$21,90,Wisconsin,33,Regular
608,40,50,0,90,47,-5.31%,7/1/2012 12:00:00 AM,622,66,Small Market,Central,42,1,Tea,Earl Grey,($6),113,Wisconsin,72,Regular
608,90,130,90,220,86,29.63%,7/1/2012 12:00:00 AM,1081,103,Small Market,Central,26,1,Espresso,Caffe Mocha,$56,189,Wisconsin,47,Regular
920,50,80,60,130,50,31.30%,7/1/2012 12:00:00 AM,587,65,Small Market,Central,16,1,Espresso,Decaf Espresso,$36,115,Wisconsin,29,Decaf
920,60,70,20,130,59,13.53%,7/1/2012 12:00:00 AM,403,74,Small Market,Central,22,1,Coffee,Amaretto,$18,133,Wisconsin,56,Regular
262,130,180,60,310,124,10.77%,7/1/2012 12:00:00 AM,717,173,Small Market,Central,112,1,Coffee,Colombian,$32,297,Wisconsin,141,Regular
920,100,130,80,230,97,31.28%,7/1/2012 12:00:00 AM,575,130,Small Market,Central,32,1,Coffee,Decaf Irish Cream,$71,227,Wisconsin,59,Decaf
203,30,60,50,90,35,36.78%,7/1/2012 12:00:00 AM,894,52,Small Market,East,9,1,Tea,Darjeeling,$32,87,Connecticut,20,Regular
860,20,30,20,50,20,29.41%,7/1/2012 12:00:00 AM,814,31,Small Market,East,5,1,Tea,Green Tea,$15,51,Connecticut,16,Regular
959,50,80,40,130,76,18.93%,7/1/2012 12:00:00 AM,613,93,Small Market,East,28,1,Herbal Tea,Lemon,$32,169,Connecticut,61,Decaf
959,40,60,40,100,60,25.00%,7/1/2012 12:00:00 AM,1070,72,Small Market,East,18,1,Herbal Tea,Mint,$33,132,Connecticut,39,Decaf
860,40,70,20,110,47,-4.42%,7/1/2012 12:00:00 AM,622,66,Small Market,East,42,1,Espresso,Caffe Mocha,($5),113,Connecticut,71,Regular
203,40,50,20,90,43,16.00%,7/1/2012 12:00:00 AM,388,57,Small Market,East,14,1,Espresso,Decaf Espresso,$16,100,Connecticut,41,Decaf
203,80,130,90,210,90,33.33%,7/1/2012 12:00:00 AM,1148,135,Small Market,East,29,1,Coffee,Colombian,$75,225,Connecticut,60,Regular
386,40,70,50,110,45,37.27%,7/1/2012 12:00:00 AM,885,65,Major Market,East,12,1,Tea,Darjeeling,$41,110,Florida,24,Regular
954,60,90,70,150,59,40.28%,7/1/2012 12:00:00 AM,870,85,Major Market,East,16,1,Tea,Green Tea,$58,144,Florida,27,Regular
863,30,50,30,80,50,31.30%,7/1/2012 12:00:00 AM,587,65,Major Market,East,16,1,Herbal Tea,Chamomile,$36,115,Florida,29,Decaf
904,40,60,30,100,59,14.29%,7/1/2012 12:00:00 AM,403,74,Major Market,East,22,1,Herbal Tea,Lemon,$19,133,Florida,55,Decaf
904,60,80,50,140,86,29.10%,7/1/2012 12:00:00 AM,1081,103,Major Market,East,26,1,Herbal Tea,Mint,$55,189,Florida,48,Decaf
386,110,180,60,290,124,10.77%,7/1/2012 12:00:00 AM,717,173,Major Market,East,112,1,Espresso,Caffe Mocha,$32,297,Florida,141,Regular
863,90,130,80,220,97,31.28%,7/1/2012 12:00:00 AM,575,130,Major Market,East,32,1,Espresso,Decaf Espresso,$71,227,Florida,59,Decaf
904,100,170,120,270,114,36.36%,7/1/2012 12:00:00 AM,822,172,Major Market,East,37,1,Coffee,Colombian,$104,286,Florida,68,Regular
727,130,180,130,310,141,38.39%,7/1/2012 12:00:00 AM,692,195,Major Market,East,43,1,Coffee,Decaf Irish Cream,$129,336,Florida,66,Decaf
413,20,40,30,60,23,28.07%,7/1/2012 12:00:00 AM,868,34,Major Market,East,6,1,Tea,Darjeeling,$16,57,Massachusetts,18,Regular
339,10,30,20,40,18,20.45%,7/1/2012 12:00:00 AM,486,26,Major Market,East,5,1,Tea,Green Tea,$9,44,Massachusetts,17,Regular
978,30,50,20,80,51,9.57%,7/1/2012 12:00:00 AM,419,64,Major Market,East,19,1,Herbal Tea,Lemon,$11,115,Massachusetts,53,Decaf
978,30,70,20,100,39,6.31%,7/1/2012 12:00:00 AM,560,72,Major Market,East,36,1,Espresso,Caffe Mocha,$7,111,Massachusetts,65,Regular
617,130,150,100,280,145,27.84%,7/1/2012 12:00:00 AM,1304,146,Major Market,East,40,1,Espresso,Regular Espresso,$81,291,Massachusetts,65,Regular
508,40,590,560,630,52,84.81%,7/1/2012 12:00:00 AM,-1493,613,Major Market,East,17,1,Coffee,Colombian,$564,665,Massachusetts,49,Regular
603,20,40,30,60,25,27.87%,7/1/2012 12:00:00 AM,854,36,Small Market,East,7,1,Tea,Darjeeling,$17,61,New Hampshire,19,Regular
603,0,40,30,40,0,72.09%,7/1/2012 12:00:00 AM,559,43,Small Market,East,0,1,Tea,Green Tea,$31,43,New Hampshire,12,Regular
603,20,40,10,60,36,0.00%,7/1/2012 12:00:00 AM,252,46,Small Market,East,13,1,Herbal Tea,Lemon,$0,82,New Hampshire,46,Decaf
603,50,80,10,130,59,-0.71%,7/1/2012 12:00:00 AM,338,82,Small Market,East,53,1,Espresso,Caffe Mocha,($1),141,New Hampshire,83,Regular
603,30,50,10,80,40,0.00%,7/1/2012 12:00:00 AM,219,49,Small Market,East,15,1,Espresso,Regular Espresso,$0,89,New Hampshire,49,Regular
603,50,90,70,140,61,32.45%,7/1/2012 12:00:00 AM,329,90,Small Market,East,19,1,Coffee,Amaretto,$49,151,New Hampshire,41,Regular
603,60,90,60,150,64,26.88%,7/1/2012 12:00:00 AM,467,96,Small Market,East,21,1,Coffee,Colombian,$43,160,New Hampshire,53,Regular
212,130,200,160,330,127,44.23%,7/1/2012 12:00:00 AM,1007,185,Major Market,East,35,1,Tea,Darjeeling,$138,312,New York,47,Regular
518,110,160,120,270,104,43.36%,7/1/2012 12:00:00 AM,952,152,Major Market,East,29,1,Tea,Earl Grey,$111,256,New York,41,Regular
315,90,150,120,240,94,42.61%,7/1/2012 12:00:00 AM,608,136,Major Market,East,26,1,Tea,Green Tea,$98,230,New York,38,Regular
516,200,410,310,610,270,48.93%,7/1/2012 12:00:00 AM,1781,523,Major Market,East,102,1,Herbal Tea,Lemon,$388,793,New York,135,Decaf
716,190,-40,-110,150,260,-82.83%,7/1/2012 12:00:00 AM,3076,-62,Major Market,East,80,1,Herbal Tea,Mint,($164),198,New York,102,Decaf
585,250,280,190,530,266,33.33%,7/1/2012 12:00:00 AM,1355,280,Major Market,East,74,1,Espresso,Regular Espresso,$182,546,New York,98,Regular
347,150,-80,-240,70,162,-345.45%,7/1/2012 12:00:00 AM,2321,-85,Major Market,East,147,1,Espresso,Caffe Mocha,($266),77,New York,181,Regular
845,340,520,370,860,364,40.57%,7/1/2012 12:00:00 AM,2654,548,Major Market,East,127,1,Coffee,Colombian,$370,912,New York,178,Regular
318,70,110,90,180,59,40.28%,7/1/2012 12:00:00 AM,870,85,Small Market,South,16,1,Coffee,Decaf Irish Cream,$58,144,Louisiana,27,Decaf
318,50,70,50,120,40,36.36%,7/1/2012 12:00:00 AM,843,59,Small Market,South,11,1,Coffee,Colombian,$36,99,Louisiana,23,Regular
318,40,60,40,100,46,30.19%,7/1/2012 12:00:00 AM,587,60,Small Market,South,15,1,Herbal Tea,Chamomile,$32,106,Louisiana,28,Decaf
318,70,90,40,160,76,18.34%,7/1/2012 12:00:00 AM,613,93,Small Market,South,28,1,Herbal Tea,Lemon,$31,169,Louisiana,62,Decaf
985,40,50,0,90,47,-5.31%,7/1/2012 12:00:00 AM,-395,66,Small Market,South,42,1,Espresso,Caffe Latte,($6),113,Louisiana,72,Regular
225,30,50,30,80,39,28.85%,7/1/2012 12:00:00 AM,380,65,Small Market,South,12,1,Espresso,Caffe Mocha,$30,104,Louisiana,35,Regular
225,30,40,20,70,36,23.33%,7/1/2012 12:00:00 AM,462,54,Small Market,South,11,1,Espresso,Decaf Espresso,$21,90,Louisiana,33,Decaf
505,150,60,10,210,120,-6.51%,7/1/2012 12:00:00 AM,1334,49,Small Market,South,37,1,Coffee,Decaf Irish Cream,($11),169,New Mexico,60,Decaf
505,80,120,70,200,64,27.50%,7/1/2012 12:00:00 AM,467,96,Small Market,South,21,1,Coffee,Colombian,$44,160,New Mexico,52,Regular
505,20,30,20,50,25,27.87%,7/1/2012 12:00:00 AM,854,36,Small Market,South,7,1,Herbal Tea,Chamomile,$17,61,New Mexico,19,Decaf
505,30,40,20,70,34,13.33%,7/1/2012 12:00:00 AM,1010,41,Small Market,South,10,1,Herbal Tea,Lemon,$10,75,New Mexico,31,Decaf
505,30,40,10,70,40,1.12%,7/1/2012 12:00:00 AM,-258,49,Small Market,South,15,1,Espresso,Caffe Latte,$1,89,New Mexico,48,Regular
505,50,70,0,120,59,-0.71%,7/1/2012 12:00:00 AM,338,82,Small Market,South,53,1,Espresso,Caffe Mocha,($1),141,New Mexico,83,Regular
505,30,50,20,80,44,17.48%,7/1/2012 12:00:00 AM,258,59,Small Market,South,14,1,Espresso,Decaf Espresso,$18,103,New Mexico,41,Decaf
405,20,50,40,70,23,28.07%,7/1/2012 12:00:00 AM,868,34,Small Market,South,6,1,Coffee,Decaf Irish Cream,$16,57,Oklahoma,18,Decaf
580,50,60,40,110,41,29.79%,7/1/2012 12:00:00 AM,592,53,Small Market,South,13,1,Coffee,Colombian,$28,94,Oklahoma,25,Regular
405,110,180,60,290,124,10.77%,7/1/2012 12:00:00 AM,717,173,Small Market,South,112,1,Herbal Tea,Lemon,$32,297,Oklahoma,141,Decaf
405,50,80,30,130,59,14.29%,7/1/2012 12:00:00 AM,403,74,Small Market,South,22,1,Herbal Tea,Chamomile,$19,133,Oklahoma,55,Decaf
580,120,160,110,280,141,38.10%,7/1/2012 12:00:00 AM,-942,195,Small Market,South,43,1,Espresso,Caffe Latte,$128,336,Oklahoma,67,Regular
918,10,20,20,30,18,20.45%,7/1/2012 12:00:00 AM,486,26,Small Market,South,5,1,Espresso,Caffe Mocha,$9,44,Oklahoma,17,Regular
580,90,150,100,240,114,36.01%,7/1/2012 12:00:00 AM,822,172,Small Market,South,37,1,Espresso,Decaf Espresso,$103,286,Oklahoma,69,Decaf
325,100,140,110,240,87,35.68%,7/1/2012 12:00:00 AM,564,112,Major Market,South,28,1,Coffee,Decaf Irish Cream,$71,199,Texas,41,Decaf
430,320,380,290,700,260,36.33%,7/1/2012 12:00:00 AM,1319,307,Major Market,South,80,1,Coffee,Colombian,$206,567,Texas,101,Regular
281,30,50,30,80,34,22.35%,7/1/2012 12:00:00 AM,432,51,Major Market,South,10,1,Herbal Tea,Lemon,$19,85,Texas,32,Decaf
903,40,60,30,100,47,18.18%,7/1/2012 12:00:00 AM,420,63,Major Market,South,15,1,Herbal Tea,Chamomile,$20,110,Texas,43,Decaf
